date,open,high,low,close,adj-close,volume
2023-10-04,76.669998,80.620003,76.349998,77.800003,77.637505,8358300
2023-10-05,76.000000,76.989998,72.650002,74.449997,74.294495,15351900
2023-10-06,73.040001,78.470001,73.040001,77.980003,77.817123,7781100
2023-10-09,76.650002,78.000000,73.734001,74.610001,74.454170,7000900
2023-10-10,73.959999,75.510002,72.500000,75.000000,74.843346,5385600
2023-10-11,74.440002,76.559998,73.610001,74.470001,74.314461,4602500
2023-10-12,73.750000,75.300003,72.750000,74.230003,74.074966,4668700
2023-10-13,73.629997,73.989998,70.470001,71.849998,71.699936,5286500
2023-10-16,71.620003,74.839996,71.620003,74.209999,74.055000,4555000
2023-10-17,73.129997,75.125000,73.010002,74.480003,74.324440,2584900
2023-10-18,73.500000,73.931000,72.271004,72.449997,72.298676,2959800
2023-10-19,71.820000,72.739998,69.949997,70.290001,70.143188,2867400
2023-10-20,70.400002,70.779999,68.900002,69.930000,69.783936,3151500
2023-10-23,69.300003,72.470001,67.650002,71.900002,71.749825,4089800
2023-10-24,72.290001,73.709999,71.790001,72.010002,71.859596,3432200
2023-10-25,71.300003,72.334999,69.779999,70.790001,70.642151,3298200
2023-10-26,66.330002,72.230003,65.510002,70.000000,69.853798,3537100
2023-10-27,68.639999,69.440002,67.750000,67.989998,67.847992,3412000
2023-10-30,68.480003,69.330002,67.419998,68.360001,68.217224,3393700
2023-10-31,68.919998,69.730003,67.650002,69.000000,68.855881,3370700
2023-11-01,68.160004,69.190002,67.470001,67.510002,67.368996,2503500
2023-11-02,68.000000,70.540001,66.690002,70.279999,70.133209,2848700
2023-11-03,70.470001,71.089996,69.059998,70.800003,70.652122,2225900
2023-11-06,70.050003,70.070000,68.080002,68.260002,68.117432,2855000
2023-11-07,67.750000,70.250000,67.360001,70.070000,69.923653,2133600
2023-11-08,69.800003,70.320000,69.550003,69.800003,69.654213,2053800
2023-11-09,69.089996,70.320000,69.089996,69.629997,69.484566,2020500
2023-11-10,69.309998,70.779999,69.139999,70.550003,70.402649,1645300
2023-11-13,70.279999,73.199997,70.180000,72.980003,72.827576,2964300
2023-11-14,73.849998,74.099998,73.010002,73.629997,73.476204,2814500
2023-11-15,73.470001,74.639999,73.010002,73.910004,73.755630,3437100
2023-11-16,72.739998,73.059998,70.580002,70.879997,70.731956,2446600
2023-11-17,70.900002,71.370003,70.059998,70.989998,70.841721,1500400
2023-11-20,71.000000,71.349998,70.580002,70.760002,70.612213,1814300
2023-11-21,70.800003,72.800003,70.470001,72.309998,72.158966,1767600
2023-11-22,72.800003,73.830002,72.339996,72.940002,72.787659,1906300
2023-11-24,72.660004,74.129997,72.230003,74.010002,73.855423,823400
2023-11-27,73.820000,73.989998,73.000000,73.500000,73.346489,1649900
2023-11-28,72.925003,74.539001,72.849998,73.320000,73.166855,2062100
